-0.109375, 1, 0
-0.078125, 1, 0
-0.046875, 1, 0
-0.015625, 1, 0
0.015625, 1, 0
0.046875, 1, 0
0.078125, 1, 0
0.109375, 1, 0
0.140625, 1, 0
0.171875, 1, 0
0.203125, 1, 0
0.234375, 1, 0
0.265625, 1, 0
0.296875, 1, 0
0.328125, 1, 0
0.359375, 1, 0
0.390625, 1, 0
0.421875, 1, 0
0.453125, 1, 0
0.484375, 1, 0
0.515625, 1, 0
0.546875, 1, 0
0.578125, 1, 0
0.609375, 1, 0
0.640625, 1, 0
0.671875, 1, 0
0.703125, 1, 0
0.734375, 1, 0
0.765625, 1, 0
0.796875, 1, 0
0.828125, 1, 0
0.859375, 1, 0
0.890625, 1, 0
0.921875, 1, 0
0.953125, 1, 0
0.984375, 1, 0
1.01562, 1, 0
1.04688, 1, 0
1.07812, 1, 0
1.10938, 1, 0
